,city,country,latitude,longitude,name,postalCode,state
7973,Pocahontas,US,36,-90,Wendy's,72455,AR
7974,Fayetteville,US,35,-79,Domino's Pizza,28303,NC
7975,Cape Girardeau,US,37,-89,Taco Bell,63703,MO
7976,Albuquerque,US,35,-106,Firehouse Subs,87109,NM
7977,Westbrook,US,43,-70,KFC,4092,ME
7978,Oakland,US,37,-122,Del Taco,94621,CA
7980,Stafford,US,29,-95,McDonald's,77477,TX
7981,Woodbridge,US,38,-77,Popeye's Chicken & Biscuits,22193,VA
7983,San Antonio,US,29,-98,Redbox,78240,TX
7984,Oklahoma City,US,35,-97,Five Guys,73132,OK
7986,Philadelphia,US,39,-75,Pop-A-Nugget,19121,PA
7988,Shelby,US,35,-81,Bojangles' Famous Chicken 'n Biscuits,28152,NC
7989,Glendale,US,34,-118,McDonald's,91201,CA
7990,Boynton Beach,US,26,-80,Wendy's,33426,FL
7991,Houston,US,29,-95,Subway,77053,TX
7992,Olympia,US,47,-122,Taco Time,98516,WA
7993,Towson,US,39,-76,Chick-fil-a,21204,MD
7994,Fargo,US,46,-96,Taco John's,58103,ND
7995,Walkertown,US,36,-80,Wendy's,27051,NC
7996,Denver,US,39,-104,Subway,80239,CO
7997,Norwalk,US,41,-73,Roly Poly,6851,CT
7998,Oklahoma City,US,35,-97,Arby's,73127,OK
7999,Torrance,US,33,-118,Panda Express,90505,CA
8000,Scottsdale,US,33,-111,Chick-fil-A,85260,AZ
8001,Redwood City,US,37,-122,Taco Bell,94061,CA
8002,Quincy,US,42,-71,Wendy's,2170,MA
8003,Sunnyvale,US,37,-122,Wendy's,94087,CA
8004,Meridian,US,43,-116,Del Taco,83642,ID
8005,Moreno Valley,US,33,-117,Jack in the Box,92557,CA
8006,Pickerington,US,39,-82,KFC,43147,OH
8007,Manchester,US,41,-72,McDonald's,6040,CT
8008,Pennsburg,US,40,-75,McDonald's,18073,PA
8009,Meredith,US,43,-71,McDonald's,3253,NH
8010,Cedar Lake,US,41,-87,McDonald's,46303,IN
8011,Washington,US,38,-77,Popeye's Chicken & Biscuits,20016,DC
8012,Concordia,US,39,-97,Kfc,66901,KS
8013,Hutchins,US,32,-96,Whataburger,75141,TX
8014,Mobile,US,30,-88,Subway,36609,AL
8015,Inglewood,US,33,-118,Subway,90302,CA
8016,Columbus,US,40,-82,Penn Station East Coast Subs,43240,OH
8017,Delray Beach,US,26,-80,Burger King,33484,FL
8018,Milford,US,41,-74,Taco Bell,18337,PA
8019,Burbank,US,34,-118,Wendy's,91502,CA
8020,Albuquerque,US,35,-106,Subway,87112,NM
8021,Camp Verde,US,34,-111,Domino's Pizza,86322,AZ
8022,Edmond,US,35,-97,KFC,73013,OK
8024,West Roxbury,US,42,-71,McDonald's,2132,MA
8025,South El Monte,US,34,-118,Wienerschnitzel,91733,CA
8026,Lenox,US,42,-73,Burger King,1240,MA
8028,Midlothian,US,37,-77,Burger King,23113,VA
8029,Chesaning,US,43,-84,Mc Donald's,48616,MI
8030,Leominster,US,42,-71,McDonald's,1453,MA
8031,Albuquerque,US,35,-106,BLIMPIE,87106,NM
8032,Baltimore,US,39,-76,Subway - Roland Park,21210,MD
8033,Cincinnati,US,39,-84,Gold Star Chili,45217,OH
8034,Lancaster,US,34,-80,Arby's,29720,SC
8035,Bismarck,US,46,-100,Wendy's,58503,ND
8036,North Plains,US,45,-122,McDonald's,97133,OR
8038,Albuquerque,US,35,-106,Taco Bell,87108,NM
8039,Burlington,US,36,-79,McDonalds,27215,NC
8040,Morehead City,US,34,-76,Taco Bell,28557,NC
8041,Tampa,US,28,-82,Popeyes Chicken & Biscuits,33614,FL
8042,Oklahoma City,US,35,-97,Mcdonald's,73162,OK
8043,Durham,US,36,-78,Subway,27704,NC
8045,Norwalk,US,41,-73,Garden Catering,6851,CT
8046,Goodyear,US,33,-112,Church's Chicken,85395,AZ
8047,Dallas,US,32,-96,Whataburger,75243,TX
8048,Spartanburg,US,34,-81,Arby's,29302,SC
8049,Long Beach,US,33,-118,Taco Bell,90804,CA
8051,Las Cruces,US,32,-106,McDonald's,88001,NM
8052,San Francisco,US,37,-122,Popeyes Louisiana Kitchen,94117,CA
8053,Greensburg,US,40,-79,Burger King,15601,PA
8054,Houston,US,29,-95,KFC,77062,TX
8055,Quitman,US,30,-83,Burger King,31643,GA
8056,Seattle,US,47,-122,Pizza Hut,98126,WA
8057,Clarksville,US,36,-87,Wendy's,37042,TN
8058,Lubbock,US,33,-101,Arby's,79401,TX
8059,Lithonia,US,33,-84,Taco Bell,30038,GA
8060,Denver,US,39,-105,Subway,80227,CO
8061,Littleton,US,39,-105,Pizza Hut,80127,CO
8062,Fullerton,US,33,-117,Pizza Hut,92831,CA
8063,Salina,US,38,-97,Taco John's,67401,KS
8064,Lafayette,US,40,-86,Steak 'n Shake,47904,IN
8065,Saint Paul,US,44,-93,Burger King,55123,MN
8066,Cottage Grove,US,44,-92,Arby's,55016,MN
8067,Madison Heights,US,42,-83,Wendy's,48071,MI
8068,Lucerne,US,39,-122,Foster's Freeze,95458,CA
8069,Los Angeles,US,34,-118,Subway,90006,CA
8070,Santa Rosa,US,38,-122,Taco Bell,95405,CA
8071,Coshocton,US,40,-81,Burger King,43812,OH
8072,Mesquite,US,32,-96,McDonalds,75149,TX
8073,New Bedford,US,41,-70,Domino's Pizza,2740,MA
8074,Chicago,US,41,-87,Subway,60636,IL
8075,North Las Vegas,US,36,-115,Del Taco,89032,NV
8076,Brinkley,US,34,-91,McDonald's,72021,AR
8077,Burbank,US,34,-118,Panda Express,91502,CA
8078,Mcloud,US,35,-97,SONIC Drive In,74851,OK
8079,North Las Vegas,US,36,-115,Burger King,89030,NV
8080,Grapevine,US,32,-97,McDonald's,76051,TX
8081,Price,US,39,-110,McDonald's,84501,UT
8082,Las Vegas,US,36,-115,Raising Cane's,89118,NV
8083,Rolla,US,37,-91,Subway,65401,MO
8084,Mesquite,US,32,-96,Wienerschnitzel,75150,TX
8085,Canton,US,34,-84,McDonald's,30114,GA
8086,Woonsocket,US,42,-71,Burger King,2895,RI
8087,Blairsville,US,34,-83,Blimpie,30512,GA
8088,San Diego,US,32,-117,Arby's,92111,CA
8090,Ithaca,US,42,-76,McDonald's,14850,NY
8091,Gilmer,US,32,-94,Kfc,75644,TX
8092,Saco,US,43,-70,Rapid Ray's,4072,ME
8094,Auburn,US,32,-85,Taco Bell,36830,AL
8095,Albuquerque,US,35,-106,Subway,87109,NM
8096,Hawthorne,US,33,-118,Rally's Hamburgers,90250,CA
8097,Brookville,US,41,-79,Taco Bell,15825,PA
8098,Palmetto,US,33,-84,McDonald's,30268,GA
8099,Lubbock,US,33,-101,KFC,79424,TX
8100,Cornelius,US,45,-123,Burger King,97113,OR
8102,North Brunswick,US,40,-74,McDonald's,8902,NJ
8103,Groveland,US,28,-81,Hardee's / Red Burrito,34736,FL
8104,Las Vegas,US,36,-115,McDonald's,89149,NV
8106,Spokane,US,47,-117,Carl's Jr. / Green Burrito,99224,WA
8107,Holyoke,US,42,-72,McDonald's,1040,MA
8108,San Antonio,US,29,-98,KFC,78227,TX
8109,Tucson,US,32,-110,Wienerschnitzel,85719,AZ
8110,New Berlin,US,42,-88,Taco Bell,53151,WI
8111,Baltimore,US,39,-76,Taco Bell,21215,MD
8112,Del Mar,US,32,-117,McDonald's,92014,CA
8113,Oak Lawn,US,41,-87,Portillo's,60453,IL
8114,Palmdale,US,34,-118,Taco Bell,93550,CA
8115,Atoka,US,35,-89,Sonic Drive-in,38004,TN
8116,Miami,US,25,-80,McDonalds,33126,FL
8117,Mckinney,US,33,-96,Taco Bell,75070,TX
8118,Central Point,US,42,-122,Subway,97502,OR
8119,Sachse,US,32,-96,Taco Bueno,75048,TX
8120,Tampa,US,27,-82,Pollo Tropical,33614,FL
8121,Tustin,US,33,-117,Subway,92780,CA
8122,Phoenix,US,33,-112,McDonald's,85034,AZ
8124,Manhattan,US,39,-96,Vista Drive In,66502,KS
8125,Oakland,US,35,-89,Pizza Hut,38060,TN
8126,Cadiz,US,40,-80,Wendy's,43907,OH
8127,Atlantic City,US,39,-74,Taco Bell,8401,NJ
8128,Knightdale,US,35,-78,Hardee's,27545,NC
8129,Dallas,US,32,-96,Chicken Express,75231,TX
8130,West Palm Beach,US,26,-80,Wendy's,33401,FL
8131,Minneapolis,US,45,-93,McDonald's,55448,MN
8132,Medicine Lodge,US,37,-98,Subway,67104,KS
8133,Carlisle,US,40,-77,Wendy's,17013,PA
8134,Sussex,US,43,-88,Taco Bell,53089,WI
8135,Kingstree,US,33,-79,McDonald's,29556,SC
8136,Boise,US,43,-116,Pizza Hut,83709,ID
8137,Sparta,US,41,-74,Burger King,7871,NJ
8138,Greensboro,US,36,-79,Bojangles' Famous Chicken 'n Biscuits,27409,NC
8139,Lafayette,US,40,-86,Chick-Fil-A,47905,IN
8140,Roswell,US,33,-104,Domino's Pizza,88203,NM
8141,Henderson,US,35,-88,McDonalds,38340,TN
8142,Mercer Island,US,22,-102,Subway,98040,WA
8143,Mesa,US,33,-111,SONIC Drive In,85205,AZ
8144,Escondido,US,33,-117,Round Table Pizza,92026,CA
8145,Batavia,US,39,-84,Burger King,45103,OH
8147,Downers Grove,US,41,-88,Jimmy John's,60515,IL
8148,Manteca,US,37,-121,El Pollo Loco,95336-5007,CA
8149,Oak Grove,US,36,-87,Quiznos,42262,KY
8150,Renton,US,47,-122,Popeye's Louisiana Kitchen,98057,WA
8151,Butler,US,40,-74,Wendy's,7405,NJ
8152,Sunbury,US,40,-82,McDonalds,43074,OH
8153,Humble,US,30,-95,Arbys,77338,TX
8154,Houston,US,29,-95,SUBWAY,77006,TX
8155,Lombard,US,41,-88,Tom's Grill,60148,IL
8156,Germantown,US,39,-77,Domino's Pizza,20874,MD
8157,La Puente,US,34,-117,Yoshinoya,91744,CA
8158,Greenwood,US,34,-82,Taco Bell,29649,SC
8159,Woodbridge,US,40,-74,McDonald's,7095,NJ
8160,Dallas,US,32,-96,Subway,75235,TX
8162,Spartanburg,US,35,-81,Bojangles' Famous Chicken 'n Biscuits,29303,SC
8163,Valencia,US,34,-118,Jack in the Box,91355,CA
8164,Denver,US,39,-105,Burger King,80204,CO
8165,Emmett,US,43,-116,McDonald's,83617,ID
8166,Purcell,US,35,-97,Carl's Jr.,73080,OK
8167,Albuquerque,US,35,-106,Sbarro,87110,NM
8168,Marietta,US,33,-84,Subway - Bell's Ferry,30066,GA
8169,Birmingham,US,33,-86,Burger King,35215,AL
8170,Draper,US,40,-111,Del Taco,84020,UT
8171,Tewksbury,US,42,-71,Burger King,1876,MA
8172,Portage,US,42,-85,Taco Bell,49002,MI
8173,Tucson,US,32,-110,Culver's,85710,AZ
8174,Mckinney,US,33,-96,KFC,75070,TX
8175,Omaha,US,41,-96,Sbarro,68114,NE
8176,Farmington,US,44,-70,KFC,04938-6124,ME
8177,Dayton,US,39,-84,Burger King,45404,OH
8178,Chicago,US,41,-87,Subway,60647,IL
8179,Winter Park,US,28,-81,Taco Bell,32792,FL
8180,Newberry,US,29,-82,Hardee's / Red Burrito,32669,FL
8181,Zachary,US,30,-91,McDonald's,70791,LA
8182,Marietta,US,34,-84,Burger King,30066,GA
8183,Phoenix,US,33,-112,Pizza Hut Wingstreet,85015,AZ
8184,Las Vegas,US,36,-115,Farmer Boys,89118,NV
8185,Las Vegas,US,36,-115,Baja Fresh,89149,NV
8186,Bloomsbury,US,40,-75,Travelcenters of America,8804,NJ
8187,Pontiac,US,42,-83,Quiznos,48341-3122,MI
8188,Chicopee,US,42,-72,D'Angelo Grilled Sandwiches,1020,MA
8190,Tecumseh,US,35,-96,McDonald's,74873,OK
8191,Silverdale,US,47,-122,KFC,98383,WA
8192,Bell Gardens,US,33,-118,SUBWAY,90201,CA
8193,Las Vegas,US,36,-115,Del Taco,89119,NV
8194,Adairsville,US,34,-84,Hardee's,30103,GA
8195,Slidell,US,30,-89,Wendy's,70461,LA
8196,Dacula,US,34,-83,SONIC Drive In,30019,GA
8197,Buffalo Grove,US,42,-87,Burger King,60089,IL
8198,Mesa,US,33,-111,KFC,85204,AZ
8199,Kannapolis,US,35,-80,Wendy's,28083,NC
8200,Spring,US,30,-95,McDonald's,77379,TX
8201,San Antonio,US,29,-98,McDonalds,78258,TX
8202,Pea Ridge,US,36,-94,Mcdonald's,72751,AR
8203,Minneapolis,US,45,-93,Fitness 19,55434,MN
8204,Las Vegas,US,36,-115,Wendy's,89128,NV
8205,Llano,US,30,-98,Taco Bell,78643,TX
8206,Kennesaw,US,34,-84,Burger King,30144,GA
8208,Albuquerque,US,35,-106,Taco Cabana,87123,NM
8209,Griffin,US,33,-84,Burger King,30223,GA
8210,Norman,US,35,-97,Arby's,73069,OK
8211,Springfield,US,37,-93,Taco Bell,65803,MO
8212,Macon,US,32,-83,Church's Chicken,31201,GA
8213,Grand Rapids,US,43,-85,Burger King,49505,MI
8214,Howell,US,42,-83,Jimmy John's,48843,MI
8215,La Porte,US,29,-95,Sonic,77571,TX
8216,Sandy,US,40,-111,McDonald's,84094,UT
8217,Denver,US,39,-104,Kfc,80239,CO
8218,Tampa,US,28,-82,Burger King,33612,FL
8219,Shreveport,US,32,-93,Arby's,71118,LA
8220,Huntsville,US,34,-86,Quiznos,35801,AL
8221,Albany,US,44,-123,McDonald's,97321,OR
8222,Cranston,US,41,-71,Royal Buffet,2920,RI
8223,High Point,US,35,-79,Wendy's,27263,NC
8224,Watkins Glen,US,42,-76,McDonald's,14891,NY
8225,Cedar Park,US,30,-97,SONIC Drive In,78613,TX
8226,Elk Grove Village,US,42,-87,Taco Bell,60007,IL
8227,Howell,US,42,-83,Wendy's,48843,MI
8228,Indianapolis,US,39,-86,Church's Chicken,46226,IN
8230,Pasadena,US,29,-95,Taco Bell,77502,TX
8231,Moreno Valley,US,33,-117,El Pollo Loco,92553,CA
8232,Conyers,US,33,-84,KFC,30013,GA
8233,Indianapolis,US,39,-86,Cousins Subs,46254,IN
8234,East Wenatchee,US,47,-120,Jack in the Box,98802,WA
8235,Berkeley,US,37,-122,Lanesplitter Pizza & Pub,94702,CA
8236,Saint Louis,US,38,-90,Rallys,63104,MO
8237,Schererville,US,41,-87,White Castle,46375,IN
8238,Harrisonville,US,38,-94,Kfc,64701,MO
8241,Bronx,US,40,-73,McDonald's,10457,NY
8242,Haines City,US,28,-81,Subway,33844,FL
8243,Santa Ana,US,33,-117,McDonald's,92704,CA
8244,Pascagoula,US,30,-88,Checkers,39581,AL
8245,Tulsa,US,36,-95,McDonald's,74136,OK
8246,North Olmsted,US,41,-81,McDonald's,44070,OH
8248,Mesa,US,33,-111,Blimpie,85215,AZ
8249,Aiken,US,33,-81,Hardee's,29803,SC
8250,San Antonio,US,29,-98,Popeye's,78218,TX
8251,Oxford,US,33,-85,McDonald's,36203,AL
8252,Reno,US,39,-119,Boston Market,89509,NV
8253,Denver,US,39,-105,Wendy's,80223,CO
8254,Colorado Springs,US,38,-104,Taco Bell,80905,Co Spgs
8255,Fresno,US,36,-119,Carl's Jr.,93720,CA
8256,Boynton Beach,US,26,-80,McDonald's,33426,FL
8257,Midlothian,US,32,-96,Jack in the Box,76065,TX
8258,Houston,US,29,-95,SUBWAY,77067,TX
8259,Black River Falls,US,44,-90,McDonald's,54615,WI
8260,Chesapeake,US,36,-76,Sonic Drive-In,23325,VA
8261,Stockbridge,US,33,-84,Chick-fil-A,30281,GA
8263,Phoenix,US,33,-112,Burger King,85021,AZ
8264,Tulsa,US,36,-95,Jimmy John's,74135,OK
8265,Kalamazoo,US,42,-85,Wendy's,49048,MI
8266,Norfolk,US,36,-76,Burger King,23503,VA
8267,Arvada,US,39,-105,McDonald's,80003,CO
8268,Anderson,US,39,0,Burger King,46015,IN
8269,Naples,US,26,-81,Rally's,34109,FL
8270,Richardson,US,32,-96,Soulfish Grill,75082,TX
8271,Vidor,US,30,-94,McDonald's,77662,TX
8272,Fayetteville,US,36,-94,Whataburger,72701,AR
8273,Tucson,US,32,-110,McDonald's,85719,AZ
8274,Dallas,US,32,-96,Burger King,75228,TX
8275,Forest City,US,35,-81,Taco Bell,28043,NC
8276,Missoula,US,46,-114,Domino's Pizza,59808,MT
8277,Yorba Linda,US,33,-117,Del Taco,92886,CA
8278,Stephens City,US,39,-78,Wendy's,22655,VA
8279,Grand Rapids,US,42,-85,Wendy's,49525,MI
8280,Jasper,US,33,-87,Chick-fil-a,35501,AL
8282,Boston,US,42,-71,Ziti's Italian Express,02111-1318,MA
8283,Poplar Bluff,US,36,-90,McDonald's,63901,MO
8284,Mount Pleasant,US,43,-84,Wendy's,48858,MI
8285,Frederick,US,39,-77,Subway,21704,MD
8286,Springfield,US,39,-89,Rally's Springfield,62703,IL
8287,Denver,US,39,-105,Taco Bell,80226,CO
8288,San Diego,US,32,-117,Subway,92120,CA
8289,Irvington,US,40,-74,White Castle,07111-4718,NJ
8290,Jackson,US,39,-82,Burger King,45640,OH
8291,Agoura Hills,US,34,-118,Mcdonald's,91301,CA
8292,Coolidge,US,32,-111,KFC,85128,AZ
8293,Mount Olive,US,35,-78,Wendy's,28365,NC
8294,San Antonio,US,29,-98,Jimmy John's,78216,TX
8295,Humble,US,29,-95,McDonald's,77346,TX
8297,Black River Falls,US,44,-90,Mcdonald's,54615,WI
8298,Phoenix,US,33,-112,Wendy's,85006,AZ
8299,Albany,US,31,-84,Chick-fil-A,31707,GA
8301,Phoenix,US,33,-112,McDonald's,85037,AZ
8302,Gardena,US,33,-118,Carl's Jr. / Green Burrito,90248,CA
8303,Milford,US,41,-73,Home Town Buffet,6460,CT
8304,Naperville,US,41,-88,McDonald's,60564,IL
8305,Buford,US,34,-83,Chick-fil-a,30519,GA
8306,Federal Way,US,47,-122,Five Guys,98003,WA
8307,Opelousas,US,30,-92,Rally's,70570,LA
8308,Rock Island,US,41,-90,Checker's Drive-in Restaurant,61201,IL
8309,Blue Ridge,US,34,-84,Taco Bell,30513,GA
8310,Calhoun City,US,33,-89,Subway,38916,MS
8311,Las Vegas,US,36,-115,Five Guys,89119,NV
8312,Stafford,US,38,-77,McDonald's,22554,VA
8313,Anderson,US,34,-82,McDonald's,29621,SC
8314,Mocksville,US,35,-80,Arby's,27028,NC
8315,Riverside,US,33,-117,McDonald's,92503,CA
8316,Draper,US,40,-111,Carl's Jr.,84020,UT
8317,Everett,US,47,-122,Arby's,98208,WA
8318,Martinsburg,US,39,-77,Wendy's,25404,WV
8319,Duluth,US,33,-84,McDonald's,30097,GA
8320,Somerset,US,39,-79,Auntie Anne's,15501,PA
8321,Tecumseh,US,39,-95,Taco Bell,66542,KS
8322,Hobbs,US,32,-103,Grandy's,88240,NM
8323,Green Bay,US,44,-88,KFC,54304,WI
8325,Franklin,US,36,-76,McDonald's,23851,VA
8326,Los Angeles,US,34,-118,McDonald's,90063,CA
8327,New Brunswick,US,40,-74,Wendy's,8901,NJ
8328,San Diego,US,32,-117,Wendy's,92131,CA
8329,Dallas,US,32,-96,Taco Bell,75228,TX
8330,Huntington Beach,US,33,-118,El Pollo Loco,92647,CA
8331,Scarborough,US,43,-70,Wendy's,4074,ME
8332,Mcminnville,US,35,-85,Krystal,37110,TN
8333,Fort Collins,US,40,-105,Wendy's,80521,CO
8334,San Diego,US,32,-117,Pizza Hut,92120,CA
8335,Kansas City,US,39,-94,Subway,66102,KS
8336,El Cajon,US,32,-117,Taco Bell,92020,CA
8337,Neenah,US,44,-88,McDonald's,54956,WI
8338,Saint Petersburg,US,27,-82,KFC,33713,FL
8339,Wickenburg,US,33,-112,Domino's Pizza,85390,AZ
8340,Wayne,US,38,-82,Wendy's,25570,WV
8341,Stockton,US,38,-121,El Pollo Loco,95210,CA
8342,Thousand Oaks,US,34,-118,Ll Hawaiian Barbecue,91360,CA
8343,Clearwater,US,27,-82,Taco Bell,33762,FL
8344,Fort Worth,US,32,-97,Golden Chick,76126,TX
8345,Fenton,US,42,-83,Taco Bell,48430,MI
8346,Las Vegas,US,36,-115,Carl's Jr. / Green Burrito,89109,NV
8347,Lahaina,US,20,-156,Maui Tacos,96761,HI
8348,Columbus,US,39,-82,Dairy Queen,43213,OH
8349,San Jose,US,37,-121,Subway,95118,CA
8350,Norcross,US,33,-84,Dairy Queen,30071,GA
8351,Valdosta,US,30,-83,Wendy's,31605,GA
8352,Dallas,US,32,-96,Taco Bell,75220,TX
8353,Boise,US,43,-116,Jack in the Box,83704,ID
8354,Riverside,US,41,-87,Taco Bell,60546,IL
8355,Lake Charles,US,30,-93,Checker's Hamburgers,70615,LA
8356,York,US,34,-81,McDonald's,29745,SC
8358,Petal,US,31,-89,Hardee's,39465,AL
8359,Bridge City,US,30,-93,McDonald's,77611,TX
8361,Rock Springs,US,41,-109,Taco Bell,82901,WY
8362,Richmond,US,37,-77,Hardee's,23230,VA
8363,Omaha,US,41,-96,Sonic Drive-In,68114,NE
8364,Gurnee,US,42,-87,Wendy's,60031,IL
8365,Granite City,US,38,-90,Jack in the Box,62040,IL
8366,Minneapolis,US,44,-93,Wendy's,55411,MN
8367,Anaheim,US,33,-117,Carl's Jr / Green Burrito,92806,CA
8368,Olean,US,42,-78,Burger King,14760,NY
8369,Plainfield,US,39,-86,McDonald's,46168,IN
8370,League City,US,29,-95,Mcdonald's,77573,TX
8371,Meridian,US,43,-116,Taco Time,83642,ID
8372,Macon,US,32,-83,Arby's,31210,GA
8373,Rochelle Park,US,40,-74,Burger King,7662,NJ
8374,Mooresville,US,35,-80,Subway,28117,NC
8375,Skowhegan,US,44,-69,Burger King,4976,ME
8377,Montclair,US,40,-74,Blimpie,7042,NJ
8378,Jersey City,US,40,-74,Wendy's,7305,SC
8379,Enid,US,36,-97,McDonald's,73703,OK
8380,Auburn,US,47,-122,Frugal's,98002,WA
8381,Clare,US,43,-84,KFC,48617,MI
8382,Aurora,US,41,-88,Burger King,60506,IL
8383,Portland,US,45,-122,Jimmy John's,97205,OR
8384,Houston,US,29,-95,Jack in the Box,77007,TX
8385,Pikesville,US,39,-76,Subway,21208,MD
8386,Tempe,US,33,-111,SUBWAY,85282,AZ
8387,Mount Vernon,US,40,-82,Taco Bell,43050,OH
8388,Aurora,US,39,-104,Quiznos,80013,CO
8389,Alexandria,US,38,-77,KFC,22306,VA
8391,Fort Worth,US,32,-97,Boston Market,76132,TX
8392,Indianapolis,US,39,-86,Taco Bell,46222,IN
8393,Tampa,US,27,-82,Burger King,33609,FL
8394,Mesa,US,33,-111,Whataburger,85204,AZ
8395,Philadelphia,US,40,-75,Crown Fried Chicken,19150,PA
8396,Lake Charles,US,30,-93,Checkers,70601,LA
8397,Sun City,US,33,-112,Domino's Pizza,85351,AZ
8398,Forest Lake,US,45,-93,Taco John's,55025,MN
8399,Portland,US,45,-122,Dominos Pizza,97222,OR
8400,Marion,US,40,-83,Wendy's,43302,OH
8401,Perry,US,32,-83,Burger King,31069,GA
8404,Lake Elsinore,US,33,-117,Wienerschnitzel,92530-2754,CA
8405,Salt Lake City,US,40,-111,Wendy's,84101,UT
8406,Duluth,US,46,-92,Taco John's,55811,MN
8407,Haymarket,US,38,-77,McDonald's,20169,VA
8408,Las Vegas,US,35,-115,Capriotti's Sandwich Shop,89141,NV
8409,Hayward,US,37,-122,Taco Bell,94541,CA
8410,Seymour,US,41,-73,McDonald's,6483,CT
8411,Chicago Ridge,US,41,-87,White Castle,60415,IL
8412,Laguna Niguel,US,33,-117,Carl's Jr.,92677,CA
8413,Chicago,US,41,-87,Domino's Pizza,60609,IL
8414,Saint Louis,US,38,-90,Taco Bell,63132,MO
8416,Haleyville,US,34,-87,KFC,35565,AL
8417,Athens,US,33,-83,Burger King,30601,GA
8418,Kansas City,US,39,-94,Chick-Fil-A,64110,MO
8419,East Walpole,US,42,-71,Old Country Buffet,2032,MA
8420,Wooster,US,40,-81,KFC,44691,OH
8421,Findlay,US,41,-83,McDonald's,45840,OH
8422,New Windsor,US,41,-74,KFC,12553,NY
8423,Indianapolis,US,39,-86,Taco Bell,46234,IN
8424,Mcdonough,US,33,-84,Hardee's,30253,GA
8425,El Paso,US,31,-106,KFC,79903,TX
8426,Gardena,US,33,-118,Domino's Pizza,90249,CA
8427,Tomball,US,30,-95,McDonald's,77375,TX
8428,Oregon City,US,45,-122,McDonald's,97045,OR
8429,Washington,US,38,-76,Subway,20002,DC
8430,Littleton,US,39,-104,McDonalds,80130,CO
8431,Cross City,US,29,-83,Hardee's / Red Burrito,32628,FL
8432,Los Angeles,US,34,-118,Burger King,90006,CA
8433,Lawrence,US,38,-95,Raising Cane's Chicken Fingers,66046,KS
8434,Vista,US,33,-117,Subway,92083,CA
8435,Cleveland,US,41,-81,Popeyes Louisiana Kitchen,44103,OH
8436,Austin,US,30,-97,Froots,78758,TX
8437,Tallahassee,US,30,-84,SONIC Drive In,32303,FL
8438,Mobile,US,30,-88,McDonalds,36609,AL
8439,Nashville,US,36,-86,Burger King,37221,TN
8440,Jackson,US,42,-84,Burger King,49203,MI
8441,Greenville,US,34,-82,Jack in the Box,29605,SC
8442,Greenville,US,40,-84,Burger King,45331,OH
8443,Fort Worth,US,32,-97,Taco Bell,76119,TX
8444,Corning,US,39,-122,Burger King,96021,CA
8445,Los Angeles,US,34,-118,El Pollo Loco,90031,CA
8446,Youngstown,US,40,-80,Mcdonalds,44512,OH
8447,Waldo,US,29,-82,Hardee's,32694,FL
8448,Waynesville,US,35,-82,Bojangles' Famous Chicken 'n Biscuits,28786,NC
8449,New Rochelle,US,40,-73,Taco Bell,10801,NY
8450,Las Vegas,US,36,-115,Luxor Food Court,89119,NV
8451,Salinas,US,36,-121,Burger King,93907,CA
8452,Charleston,US,38,-81,Burger King,25304,WV
8453,Decatur,US,33,-84,Jimmy John's,30030,GA
8454,Clio,US,43,-83,Burger King,48420,MI
8455,Brunswick,US,31,-81,Burger King,31520,GA
8456,Norfolk,US,36,-76,Subway,23517,VA
8457,Lewisville,US,33,-96,Sonic Drive In,75057,TX
8459,Casper,US,42,-106,Jimmy John's,82609,WY
8460,North Las Vegas,US,36,-115,Pizza Hut,89031,NV
8461,Mobile,US,30,-88,Taco Bell,36619,AL
8462,Wichita,US,37,-97,Spangle's,67206,KS
8463,Arnold,US,38,-90,Subway,63010,MO
8464,Sandy,US,45,-122,Taco Time,97055,OR
8465,Pinellas Park,US,27,-82,Wendy's,33781,FL
8466,New Market,US,39,-77,McDonald's,21774,MD
8467,Marietta,US,33,-84,Arby's,30064,GA
8468,Jenks,US,36,-95,KFC,74037,OK
8469,Long Beach,US,33,-118,Pizza Hut,90804,CA
8470,Sterling,US,39,-77,McDonald's,20166,VA
8471,Selma,US,36,-119,Mcdonald's,93662,CA
8472,Henderson,US,36,-114,Pizza Hut,89015,NV
8473,Madison,US,43,-89,McDonald's,53711,WI
8474,Malvern,US,40,81,Dairy Queen,44644,OH
8475,Hempstead,US,40,-73,Burger King,11550,NY
8476,Dallas,US,32,-96,McDonald's,75216,TX
8477,Corbin,US,36,-84,Wendy's,40701,KY
8478,Tulsa,US,36,-95,SONIC Drive In,74115,OK
8479,Winnie,US,29,-94,McDonald's,77665-9097,TX
8480,Wichita,US,37,-97,Jimmy John's,67206,KS
8481,Lakeland,US,28,-81,Wendy's,33801-2601,FL
8482,National City,US,32,-117,Jack in the Box,91950,CA
8483,Evansville,US,38,-87,McDonald's,47725,IN
8484,Pensacola,US,30,-87,Whataburger,32504,FL
8485,Culver City,US,34,-118,Burger King,90230,CA
8486,Gainesville,US,34,-83,Krystal,30501,GA
8487,Wauseon,US,41,-84,Taco Bell,43567,OH
8488,Albuquerque,US,35,-106,Taco Bell,87111,NM
8489,Joplin,US,37,-94,Taco Bell,64804-2633,MO
8491,Oklahoma City,US,35,-97,Subway,73105,OK
8492,Essex,US,39,-76,Taco Bell,21221,MD
8493,Williamston,US,34,-82,McDonald's,29697,SC
