Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.274205,-123.124853,DRAKE ST & HOMER ST,VANCOUVER,Casualty,2019,2
49.277355,-123.129722,DRAKE ST & HORNBY ST,VANCOUVER,Casualty,2019,2
49.239331,-123.052581,DUCHESS ST & KINGSWAY,VANCOUVER,Casualty,2019,2
49.240186,-123.07382,DUMFRIES ST & E 33RD AVE,VANCOUVER,Casualty,2019,2
49.218124,-123.0755,DUMFRIES ST & E 57TH AVE,VANCOUVER,Casualty,2019,2
49.249021,-123.185201,DUNBAR ST & W 26TH AVE,VANCOUVER,Casualty,2019,2
49.248074,-123.185231,DUNBAR ST & W 27TH AVE,VANCOUVER,Casualty,2019,2
49.247125,-123.185261,DUNBAR ST & W 28TH AVE,VANCOUVER,Casualty,2019,2
49.243323,-123.185245,DUNBAR ST & W 32ND AVE,VANCOUVER,Casualty,2019,2
49.237662,-123.185257,DUNBAR ST & W 38TH AVE,VANCOUVER,Casualty,2019,2
49.284772,-123.054583,DUNDAS ST & KAMLOOPS ST & N KAMLOOPS ST,VANCOUVER,Casualty,2019,2
49.28478,-123.051971,DUNDAS ST & N PENTICTON ST & PENTICTON ST,VANCOUVER,Casualty,2019,2
49.283633,-123.116387,DUNSMUIR ST & GRANVILLE ST,VANCOUVER,Casualty,2019,2
49.281725,-123.113475,DUNSMUIR ST & HOMER ST,VANCOUVER,Casualty,2019,2
49.282367,-123.114455,DUNSMUIR ST & RICHARDS ST,VANCOUVER,Casualty,2019,2
49.277282,-123.099902,DUNSMUIR VIADUCT & MAIN ST,VANCOUVER,Casualty,2019,2
49.261517,-123.089152,E 10TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.261443,-123.081407,E 10TH AVE & GLEN DR,VANCOUVER,Casualty,2019,2
49.261382,-123.065928,E 10TH AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.259295,-123.093059,E 13TH AVE & ST GEORGE ST,VANCOUVER,Casualty,2019,2
49.257247,-123.091065,E 15TH AVE & KINGSWAY,VANCOUVER,Casualty,2019,2
49.256369,-123.039079,E 15TH AVE & LILLOOET ST,VANCOUVER,Casualty,2019,2
49.257507,-123.101198,E 15TH AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.256314,-123.044324,E 15TH AVE & RENFREW ST,VANCOUVER,Casualty,2019,2
49.256816,-123.066008,E 15TH AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.256515,-123.096477,E 16TH AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2019,2
49.255403,-123.044335,E 16TH AVE & RENFREW ST,VANCOUVER,Casualty,2019,2
49.253488,-123.056592,E 18TH AVE & NANAIMO ST,VANCOUVER,Casualty,2019,2
49.253145,-123.033804,E 19TH AVE & RUPERT ST & SEAFORTH DR,VANCOUVER,Casualty,2019,2
49.269496,-123.058015,E 1ST AVE & GARDEN DR,VANCOUVER,Casualty,2019,2
49.269214,-123.098838,E 1ST AVE & LORNE ST,VANCOUVER,Casualty,2019,2
49.252794,-123.089992,E 20TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.2526,-123.075999,E 20TH AVE & KNIGHT ST,VANCOUVER,Casualty,2019,2
49.252708,-123.100937,E 20TH AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.251936,-123.100937,E 21ST AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.251481,-123.033862,E 21ST AVE & RUPERT ST,VANCOUVER,Casualty,2019,2
49.252036,-123.098596,E 21ST AVE & SOPHIA ST,VANCOUVER,Casualty,2019,2
49.250604,-123.036601,E 22ND AVE & WINDERMERE ST,VANCOUVER,Casualty,2019,2
49.249657,-123.033813,E 23RD AVE & RUPERT ST,VANCOUVER,Casualty,2019,2
49.249387,-123.065052,E 23RD AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.249435,-123.101047,E 24TH AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.248802,-123.049639,E 24TH AVE & SLOCAN ST,VANCOUVER,Casualty,2019,2
49.247811,-123.072036,E 26TH AVE & FLEMING ST,VANCOUVER,Casualty,2019,2
49.246758,-123.065122,E 27TH AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.244518,-123.036658,E 29TH AVE & WINDERMERE ST,VANCOUVER,Casualty,2019,2
49.267737,-123.098202,E 2ND AVE & SCOTIA ST,VANCOUVER,Casualty,2019,2
49.26848,-123.049466,E 2ND AVE & SLOCAN ST,VANCOUVER,Casualty,2019,2
49.242826,-123.065268,E 31ST AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.241993,-123.101422,E 32ND AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.241522,-123.065303,E 32ND AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.240174,-123.072216,E 33RD AVE & FLEMING ST,VANCOUVER,Casualty,2019,2
49.24028,-123.08684,E 33RD AVE & ST CATHERINES ST,VANCOUVER,Casualty,2019,2
49.240264,-123.084582,E 33RD AVE & WINDSOR ST,VANCOUVER,Casualty,2019,2
49.239058,-123.101563,E 35TH AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.23569,-123.090494,E 38TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.234746,-123.07284,E 39TH AVE & FLEMING ST,VANCOUVER,Casualty,2019,2
49.234768,-123.090529,E 39TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.234792,-123.076994,E 39TH AVE & KNIGHT ST,VANCOUVER,Casualty,2019,2
49.268301,-123.104686,E 3RD AVE & ONTARIO ST & W 3RD AVE,VANCOUVER,Casualty,2019,2
49.232932,-123.040245,E 41ST AVE & KERR ST,VANCOUVER,Casualty,2019,2
49.232937,-123.041711,E 41ST AVE & LANCASTER ST,VANCOUVER,Casualty,2019,2
49.232933,-123.038779,E 41ST AVE & MCKINNON ST,VANCOUVER,Casualty,2019,2
49.233115,-123.103713,E 41ST AVE & QUEBEC ST,VANCOUVER,Casualty,2019,2
49.232743,-123.081203,E 41ST AVE & SHERBROOKE ST,VANCOUVER,Casualty,2019,2
49.233007,-123.098603,E 41ST AVE & SOPHIA ST,VANCOUVER,Casualty,2019,2
49.232864,-123.086917,E 41ST AVE & ST CATHERINES ST,VANCOUVER,Casualty,2019,2
49.232071,-123.065516,E 42ND AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.229303,-123.043104,E 45TH AVE & RUPERT ST,VANCOUVER,Casualty,2019,2
49.225247,-123.032244,E 48TH AVE & TYNE ST,VANCOUVER,Casualty,2019,2
49.222245,-123.026152,E 49TH AVE & FRONTENAC ST,VANCOUVER,Casualty,2019,2
49.225624,-123.099546,E 49TH AVE & SOPHIA ST,VANCOUVER,Casualty,2019,2
49.222717,-123.090841,E 52ND AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.22262,-123.065831,E 52ND AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.221946,-123.10175,E 53RD AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.22075,-123.090891,E 54TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.221053,-123.101785,E 54TH AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.220203,-123.059361,E 54TH AVE & NANAIMO ST,VANCOUVER,Casualty,2019,2
49.220183,-123.050586,E 54TH AVE & VIVIAN DR & VIVIAN ST,VANCOUVER,Casualty,2019,2
49.219962,-123.090903,E 55TH AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.218152,-123.080058,E 57TH AVE & INVERNESS ST,VANCOUVER,Casualty,2019,2
49.218235,-123.087804,E 57TH AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2019,2
49.217259,-123.077044,E 58TH AVE & KNIGHT ST,VANCOUVER,Casualty,2019,2
49.214502,-123.066021,E 61ST AVE & VICTORIA DR,VANCOUVER,Casualty,2019,2
49.214247,-123.102053,E 62ND AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.213023,-123.091102,E 63RD AVE & FRASER ST,VANCOUVER,Casualty,2019,2
49.213255,-123.102093,E 63RD AVE & MAIN ST,VANCOUVER,Casualty,2019,2
49.264635,-123.102895,E 7TH AVE & QUEBEC ST,VANCOUVER,Casualty,2019,2
49.263065,-123.056571,E 8TH AVE & NANAIMO ST,VANCOUVER,Casualty,2019,2
49.262017,-123.054705,E BROADWAY & KAMLOOPS ST,VANCOUVER,Casualty,2019,2
49.262966,-123.102961,E BROADWAY & QUEBEC ST,VANCOUVER,Casualty,2019,2
49.262505,-123.093,E BROADWAY & ST GEORGE ST,VANCOUVER,Casualty,2019,2
49.278569,-123.099771,E GEORGIA ST & MAIN ST,VANCOUVER,Casualty,2019,2
49.208185,-123.091176,E KENT AVE N & FRASER ST,VANCOUVER,Casualty,2019,2
49.206787,-123.042257,E KENT AVE N & KERR ST,VANCOUVER,Casualty,2019,2
49.207235,-123.102418,E KENT AVE N & MAIN ST,VANCOUVER,Casualty,2019,2
49.248844,-123.104993,E KING EDWARD AVE & ONTARIO ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.248613,-123.087735,E KING EDWARD AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2019,2
49.248717,-123.096771,E KING EDWARD AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2019,2
49.248741,-123.098894,E KING EDWARD AVE & SOPHIA ST,VANCOUVER,Casualty,2019,2
49.280335,-123.097304,E PENDER ST & GORE AVE,VANCOUVER,Casualty,2019,2
49.280234,-123.056548,E PENDER ST & NANAIMO ST,VANCOUVER,Casualty,2019,2
49.241182,-123.045389,EARLES ST & EUCLID AVE,VANCOUVER,Casualty,2019,2
49.243075,-123.043582,EARLES ST & VANNESS AVE,VANCOUVER,Casualty,2019,2
49.277891,-123.110374,EXPO BLVD & GRIFFITHS WAY,VANCOUVER,Casualty,2019,2
49.26882,-123.140806,FIR ST & W 3RD AVE,VANCOUVER,Casualty,2019,2
49.282057,-123.043983,FRANKLIN ST & RENFREW ST,VANCOUVER,Casualty,2019,2
49.282209,-123.072638,FRANKLIN ST & WOODLAND DR,VANCOUVER,Casualty,2019,2
49.213775,-123.127314,FREMLIN ST & PARK DR & W 63RD AVE,VANCOUVER,Casualty,2019,2
49.205766,-123.127605,FREMLIN ST & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.208596,-123.13921,FRENCH ST & W 70TH AVE,VANCOUVER,Casualty,2019,2
49.277339,-123.081372,GLEN DR & UNION ST,VANCOUVER,Casualty,2019,2
49.23015,-123.180333,GLENDALOUGH PL & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.260645,-123.062059,GRANDVIEW HWY N & LAKEWOOD DR,VANCOUVER,Casualty,2019,2
49.256674,-123.138812,GRANVILLE ST & TURNING LANE,VANCOUVER,Casualty,2019,2
49.239965,-123.139362,GRANVILLE ST & W 35TH AVE,VANCOUVER,Casualty,2019,2
49.238013,-123.139448,GRANVILLE ST & W 37TH AVE,VANCOUVER,Casualty,2019,2
49.237121,-123.13951,GRANVILLE ST & W 38TH AVE,VANCOUVER,Casualty,2019,2
49.230631,-123.139663,GRANVILLE ST & W 45TH AVE,VANCOUVER,Casualty,2019,2
49.22408,-123.139929,GRANVILLE ST & W 52ND AVE,VANCOUVER,Casualty,2019,2
49.266772,-123.138455,GRANVILLE ST & W 5TH AVE,VANCOUVER,Casualty,2019,2
49.276811,-123.10896,GRIFFITHS WAY & PACIFIC BLVD,VANCOUVER,Casualty,2019,2
49.286298,-123.129569,HARO ST & JERVIS ST,VANCOUVER,Casualty,2019,2
49.276543,-123.087354,HAWKS AVE & PRIOR ST,VANCOUVER,Casualty,2019,2
49.219142,-123.123868,HEATHER ST & W 57TH AVE,VANCOUVER,Casualty,2019,2
49.276291,-123.121673,HELMCKEN ST & HOMER ST,VANCOUVER,Casualty,2019,2
49.259784,-123.136244,HEMLOCK ST & W 13TH AVE,VANCOUVER,Casualty,2019,2
49.258872,-123.136277,HEMLOCK ST & W 14TH AVE,VANCOUVER,Casualty,2019,2
49.265302,-123.136066,HEMLOCK ST & W 7TH AVE,VANCOUVER,Casualty,2019,2
49.257956,-123.188007,HIGHBURY ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.265263,-123.187733,HIGHBURY ST & W 8TH AVE,VANCOUVER,Casualty,2019,2
49.233198,-123.192311,HOLLAND ST & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.282643,-123.12176,HORNBY ST & ROBSON ST,VANCOUVER,Casualty,2019,2
49.282019,-123.120839,HOWE ST & ROBSON ST,VANCOUVER,Casualty,2019,2
49.286609,-123.113865,HOWE ST & W CORDOVA ST,VANCOUVER,Casualty,2019,2
49.215609,-123.134149,HUDSON ST & PARK DR,VANCOUVER,Casualty,2019,2
49.20571,-123.134687,HUDSON ST & W 72ND AVE,VANCOUVER,Casualty,2019,2
49.204296,-123.134747,HUDSON ST & W 73RD AVE,VANCOUVER,Casualty,2019,2
49.276672,-123.093626,JACKSON AVE & MALKIN AVE & PRIOR ST,VANCOUVER,Casualty,2019,2
49.283073,-123.093346,JACKSON AVE & POWELL ST,VANCOUVER,Casualty,2019,2
49.232917,-123.037112,JOYCE ST & SCHOOL AVE,VANCOUVER,Casualty,2019,2
49.235641,-123.039546,KERR ST & KINGSWAY & TAUNTON ST,VANCOUVER,Casualty,2019,2
49.235038,-123.037803,KINGSWAY & MCKINNON ST,VANCOUVER,Casualty,2019,2
49.23827,-123.050316,KINGSWAY & RHODES ST,VANCOUVER,Casualty,2019,2
49.254746,-123.085636,KINGSWAY & ST CATHERINES ST,VANCOUVER,Casualty,2019,2
49.257559,-123.092578,KINGSWAY & UNSIGNED,VANCOUVER,Casualty,2019,2
49.262339,-123.168239,KITSILANO DIVERSION & MACDONALD ST & W 11TH AVE,VANCOUVER,Casualty,2019,2
49.283918,-123.06165,LAKEWOOD DR & TRIUMPH ST,VANCOUVER,Casualty,2019,2
49.263983,-123.16241,LARCH ST & W BROADWAY,VANCOUVER,Casualty,2019,2
49.262414,-123.125355,LAUREL ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.257069,-123.124384,LAUREL ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.265947,-123.124076,LAUREL ST & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.311078,-123.142583,LIONS GATE BRIDGE & STANLEY PARK CAUSEWAY & STANLEY PARK DR,VANCOUVER,Casualty,2019,2
49.264891,-123.026008,LOUGHEED HWY & TRANS-CANADA HWY,VANCOUVER,Casualty,2019,2
49.263214,-123.168219,MACDONALD ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.271033,-123.168186,MACDONALD ST & W 1ST AVE,VANCOUVER,Casualty,2019,2
49.234729,-123.167394,MACDONALD ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.261396,-123.170251,MACKENZIE ST & W 12TH AVE,VANCOUVER,Casualty,2019,2
49.238532,-123.170254,MACKENZIE ST & W 37TH AVE,VANCOUVER,Casualty,2019,2
49.262105,-123.106872,MANITOBA ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.270239,-123.106638,MANITOBA ST & W 1ST AVE,VANCOUVER,Casualty,2019,2
49.206864,-123.110231,MANITOBA ST & W KENT AVE N,VANCOUVER,Casualty,2019,2
49.250876,-123.151443,MAPLE CRES & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.257253,-123.150768,MAPLE ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.227129,-123.152329,MAPLE ST & W 49TH AVE,VANCOUVER,Casualty,2019,2
49.208093,-123.030897,MATHESON CRES & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.283238,-123.074053,MCLEAN DR & POWELL ST,VANCOUVER,Casualty,2019,2
49.289204,-123.126187,MELVILLE ST & W PENDER ST,VANCOUVER,Casualty,2019,2
49.245104,-123.112364,MIDLOTHIAN AVE & W 29TH AVE & YUKON ST,VANCOUVER,Casualty,2019,2
49.226679,-123.131917,MONTGOMERY ST & W 49TH AVE,VANCOUVER,Casualty,2019,2
49.28566,-123.023438,N BOUNDARY RD & OXFORD ST,VANCOUVER,Casualty,2019,2
49.285694,-123.056527,N NANAIMO ST & OXFORD ST,VANCOUVER,Casualty,2019,2
49.207506,-123.059545,NANAIMO ST & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.27661,-123.056568,NANAIMO ST & VENABLES ST,VANCOUVER,Casualty,2019,2
49.227078,-123.05909,NANAIMO ST & WAVERLEY AVE,VANCOUVER,Casualty,2019,2
49.204907,-123.129669,OAK ST & OAK ST BRIDGE & OAK ST OFFRAMP & SW MARINE DR & SW MARINE DR OFFRAMP,VANCOUVER,Casualty,2019,2
49.258718,-123.126765,OAK ST & W 14TH AVE,VANCOUVER,Casualty,2019,2
49.252618,-123.127409,OAK ST & W 21ST AVE & WOLFE AVE,VANCOUVER,Casualty,2019,2
49.248149,-123.127569,OAK ST & W 26TH AVE,VANCOUVER,Casualty,2019,2
49.236749,-123.127979,OAK ST & W 38TH AVE,VANCOUVER,Casualty,2019,2
49.229306,-123.128234,OAK ST & W 46TH AVE,VANCOUVER,Casualty,2019,2
49.227473,-123.128276,OAK ST & W 48TH AVE,VANCOUVER,Casualty,2019,2
49.223909,-123.128441,OAK ST & W 52ND AVE,VANCOUVER,Casualty,2019,2
49.234781,-123.189627,OLYMPIC ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.20435,-123.131605,OSLER ST & SW MARINE DR & W 73RD AVE,VANCOUVER,Casualty,2019,2
49.23402,-123.13038,OSLER ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.208491,-123.131606,OSLER ST & W 70TH AVE,VANCOUVER,Casualty,2019,2
49.249314,-123.129799,OSLER ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.274868,-123.113008,PACIFIC BLVD & SMITHE ST,VANCOUVER,Casualty,2019,2
49.280018,-123.131731,PANTAGES LANE & THURLOW ST,VANCOUVER,Casualty,2019,2
49.270628,-123.143129,PINE ST & W 1ST AVE,VANCOUVER,Casualty,2019,2
49.267119,-123.143274,PINE ST & W 5TH AVE,VANCOUVER,Casualty,2019,2
49.265417,-123.143322,PINE ST & W 7TH AVE,VANCOUVER,Casualty,2019,2
49.301158,-123.135753,PIPELINE RD & ROSE GARDEN LANE,VANCOUVER,Casualty,2019,2
49.283487,-123.072573,POWELL ST & WOODLAND DR,VANCOUVER,Casualty,2019,2
49.244171,-123.034419,PRICE ST & RUPERT ST,VANCOUVER,Casualty,2019,2
49.211056,-123.088239,PRINCE ALBERT ST & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.249287,-123.169873,PUGET DR & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.271204,-123.102177,QUEBEC ST & SWITCHMEN ST,VANCOUVER,Casualty,2019,2
49.277371,-123.083287,RAYMUR AVE & UNION ST,VANCOUVER,Casualty,2019,2
49.258299,-123.209312,SASAMAT ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.269017,-123.208928,SASAMAT ST & W 4TH AVE,VANCOUVER,Casualty,2019,2
49.211113,-123.0821,SE MARINE DR & SHERBROOKE ST,VANCOUVER,Casualty,2019,2
49.206965,-123.133331,SELKIRK ST & W 71ST AVE,VANCOUVER,Casualty,2019,2
49.285326,-123.111852,SEYMOUR ST & W CORDOVA ST,VANCOUVER,Casualty,2019,2
49.268353,-123.166346,STEPHENS ST & W 4TH AVE,VANCOUVER,Casualty,2019,2
49.205158,-123.128965,SW MARINE DR & SHAUGHNESSY ST,VANCOUVER,Casualty,2019,2
49.228589,-123.174664,SW MARINE DR & W 48TH AVE,VANCOUVER,Casualty,2019,2
49.232683,-123.190912,SW MARINE DR & WALLACE PL & WALLACE ST,VANCOUVER,Casualty,2019,2
49.261187,-123.164778,TRAFALGAR ST & W 12TH AVE,VANCOUVER,Casualty,2019,2
49.257582,-123.164926,TRAFALGAR ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.26379,-123.20609,TRIMBLE ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.26333,-123.17593,TRUTCH ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.227185,-123.065667,VICTORIA DR & WAVERLEY AVE,VANCOUVER,Casualty,2019,2
49.273841,-123.065675,VICTORIA DR & WILLIAM ST,VANCOUVER,Casualty,2019,2
49.269092,-123.157474,VINE ST & W 3RD AVE,VANCOUVER,Casualty,2019,2
49.262208,-123.112913,W 10TH AVE & YUKON ST,VANCOUVER,Casualty,2019,2
49.261035,-123.155419,W 12TH AVE & YEW ST,VANCOUVER,Casualty,2019,2
49.257334,-123.155543,W 16TH AVE & YEW ST,VANCOUVER,Casualty,2019,2
49.238343,-123.158396,W 37TH AVE & YEW ST,VANCOUVER,Casualty,2019,2
49.232708,-123.155645,W 43RD AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,2
49.22988,-123.155761,W 46TH AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,2
49.227203,-123.15881,W 49TH AVE & YEW ST,VANCOUVER,Casualty,2019,2
49.21948,-123.15051,W 57TH AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,2
49.266634,-123.112745,W 5TH AVE & YUKON ST,VANCOUVER,Casualty,2019,2
49.26592,-123.121754,W 6TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,2
49.263909,-123.112873,W 8TH AVE & YUKON ST,VANCOUVER,Casualty,2019,2
49.26386,-123.155298,W BROADWAY & YEW ST,VANCOUVER,Casualty,2019,2
49.249006,-123.112853,W KING EDWARD AVE & YUKON ST,VANCOUVER,Casualty,2019,2
49.27971,-123.107629,ABBOTT ST & KEEFER PL,VANCOUVER,Casualty,2019,3
49.232097,-123.028143,ABERDEEN ST & KINGSWAY,VANCOUVER,Casualty,2019,3
49.287728,-123.127469,ALBERNI ST & JERVIS ST,VANCOUVER,Casualty,2019,3
49.268643,-123.11072,ALBERTA ST & W 2ND AVE,VANCOUVER,Casualty,2019,3
49.233488,-123.11345,ALBERTA ST & W 41ST AVE,VANCOUVER,Casualty,2019,3
49.266081,-123.131241,ALDER ST & W 6TH AVE,VANCOUVER,Casualty,2019,3
49.284104,-123.099491,ALEXANDER ST & MAIN ST,VANCOUVER,Casualty,2019,3
49.264369,-123.185879,ALMA ST & W BROADWAY,VANCOUVER,Casualty,2019,3
49.26819,-123.138372,ANDERSON ST & GRANVILLE BRIDGE & W 4TH AVE,VANCOUVER,Casualty,2019,3
49.227069,-123.147944,ANGUS DR & W 49TH AVE,VANCOUVER,Casualty,2019,3
49.252306,-123.03381,ANZIO DR & E 20TH AVE & RUPERT ST,VANCOUVER,Casualty,2019,3
49.262861,-123.152974,ARBUTUS ST & W 10TH AVE,VANCOUVER,Casualty,2019,3
49.267248,-123.152814,ARBUTUS ST & W 5TH AVE,VANCOUVER,Casualty,2019,3
49.202323,-123.134614,ARTHUR LAING BRIDGE & GRANVILLE ST OFFRAMP & GRANVILLE ST ONRAMP & SW MARINE DR & SW MARINE DR OFFRAMP & SW MARINE DR ONRAMP,VANCOUVER,Casualty,2019,3
49.244598,-123.045875,ATLIN ST & E 29TH AVE,VANCOUVER,Casualty,2019,3
49.22908,-123.175831,BALACLAVA ST & SW MARINE DR,VANCOUVER,Casualty,2019,3
49.251719,-123.127448,BALFOUR AVE & OAK ST & W 22ND AVE,VANCOUVER,Casualty,2019,3
49.268422,-123.171072,BAYSWATER ST & W 4TH AVE,VANCOUVER,Casualty,2019,3
49.280513,-123.138363,BEACH AVE & JERVIS ST,VANCOUVER,Casualty,2019,3
49.291606,-123.132114,BIDWELL ST & W GEORGIA ST,VANCOUVER,Casualty,2019,3
49.260718,-123.133828,BIRCH ST & W 12TH AVE,VANCOUVER,Casualty,2019,3
49.263927,-123.215243,BLANCA ST & UNIVERSITY BLVD & W 10TH AVE,VANCOUVER,Casualty,2019,3
49.26336,-123.177838,BLENHEIM ST & W 10TH AVE,VANCOUVER,Casualty,2019,3
49.257817,-123.178092,BLENHEIM ST & W 16TH AVE,VANCOUVER,Casualty,2019,3
49.250036,-123.178634,BLENHEIM ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,3
49.260096,-123.023778,BOUNDARY RD & E 11TH AVE,VANCOUVER,Casualty,2019,3
49.226376,-123.023523,BOUNDARY RD & E 47TH AVE,VANCOUVER,Casualty,2019,3
49.280231,-123.023511,BOUNDARY RD & E PENDER ST & PENDER ST,VANCOUVER,Casualty,2019,3
49.287918,-123.129948,BROUGHTON ST & ROBSON ST,VANCOUVER,Casualty,2019,3
49.280479,-123.127078,BURRARD ST & COMOX ST,VANCOUVER,Casualty,2019,3
49.27736,-123.131816,BURRARD ST & JUNG LANE,VANCOUVER,Casualty,2019,3
49.259051,-123.145937,BURRARD ST & W 14TH AVE,VANCOUVER,Casualty,2019,3
49.270666,-123.145483,BURRARD ST & W 1ST AVE,VANCOUVER,Casualty,2019,3
49.236051,-123.044384,BURSILL ST & COLLEGE ST & KINGSWAY & SCHOOL AVE,VANCOUVER,Casualty,2019,3
49.287855,-123.124192,BUTE ST & MELVILLE ST,VANCOUVER,Casualty,2019,3
49.285973,-123.126958,BUTE ST & ROBSON ST,VANCOUVER,Casualty,2019,3
49.280488,-123.111556,CAMBIE ST & DUNSMUIR ST,VANCOUVER,Casualty,2019,3
49.250095,-123.11536,CAMBIE ST & W 23RD AVE & W 24TH AVE,VANCOUVER,Casualty,2019,3
49.236302,-123.116109,CAMBIE ST & W 38TH AVE,VANCOUVER,Casualty,2019,3
49.231631,-123.116279,CAMBIE ST & W 43RD AVE,VANCOUVER,Casualty,2019,3
49.215002,-123.116942,CAMBIE ST & W 61ST AVE,VANCOUVER,Casualty,2019,3
49.278046,-123.106155,CARRALL ST & EXPO BLVD,VANCOUVER,Casualty,2019,3
49.269366,-123.03099,CASSIAR ST & E 1ST AVE,VANCOUVER,Casualty,2019,3
49.280899,-123.03176,CASSIAR TUNNEL & E HASTINGS ST OFFRAMP,VANCOUVER,Casualty,2019,3
49.273283,-123.056581,CHARLES ST & NANAIMO ST,VANCOUVER,Casualty,2019,3
49.273012,-123.065693,CHARLES ST & VICTORIA DR,VANCOUVER,Casualty,2019,3
49.224813,-123.056139,CLARENDON ST & E 49TH AVE,VANCOUVER,Casualty,2019,3
49.278555,-123.077227,CLARK DR & E GEORGIA ST,VANCOUVER,Casualty,2019,3
49.268561,-123.181736,COLLINGWOOD ST & W 4TH AVE,VANCOUVER,Casualty,2019,3
49.282345,-123.102224,COLUMBIA ST & E CORDOVA ST,VANCOUVER,Casualty,2019,3
49.21142,-123.112814,COLUMBIA ST & SW MARINE DR,VANCOUVER,Casualty,2019,3
49.270302,-123.109404,COLUMBIA ST & W 1ST AVE,VANCOUVER,Casualty,2019,3
49.233341,-123.110765,COLUMBIA ST & W 41ST AVE,VANCOUVER,Casualty,2019,3
49.254248,-123.067997,COMMERCIAL DR & COMMERCIAL ST & E 18TH AVE & FINDLAY ST & VICTORIA DIVERSION,VANCOUVER,Casualty,2019,3
49.258687,-123.069859,COMMERCIAL DR & E 13TH AVE,VANCOUVER,Casualty,2019,3
49.2687,-123.069673,COMMERCIAL DR & E 2ND AVE,VANCOUVER,Casualty,2019,3
49.267792,-123.069678,COMMERCIAL DR & E 3RD AVE,VANCOUVER,Casualty,2019,3
49.271372,-123.069625,COMMERCIAL DR & GRANT ST,VANCOUVER,Casualty,2019,3
49.272138,-123.069607,COMMERCIAL DR & KITCHENER ST,VANCOUVER,Casualty,2019,3
49.240097,-123.068015,COMMERCIAL ST & E 33RD AVE,VANCOUVER,Casualty,2019,3
49.225192,-123.069052,COMMERCIAL ST & E 49TH AVE,VANCOUVER,Casualty,2019,3
49.241916,-123.142356,CONNAUGHT DR & W 33RD AVE,VANCOUVER,Casualty,2019,3
